Date,Price,PE,PB,ROE,ROA
24-Feb,160,16.936,2.1542,12.7128,1.2663
3-Mar,160.6,16.9685,2.16,12.7234,1.2671
10-Mar,158.7,16.7796,2.1322,12.734,1.2679
17-Mar,160,16.8863,2.1474,12.7446,1.2687
24-Mar,157.4,16.6045,2.1103,12.7552,1.2695
31-Mar,157.6,16.5956,2.1107,12.7657,1.2702
7-Apr,157.5,16.346,2.1222,12.7763,1.271
14-Apr,156.1,16.2571,2.0889,12.721,1.2634
21-Apr,153.7,15.9762,2.0553,12.7307,1.2641
28-Apr,157.7,16.3773,2.0998,12.7103,1.2648
5-May,161.6,16.6243,2.1508,12.7463,1.2681
12-May,162.9,16.7303,2.1656,12.7553,1.2688
19-May,161.9,16.6002,2.1499,12.7642,1.2695
26-May,164,16.763,2.177,12.7991,1.2725
2-Jun,165,16.8498,2.1916,12.8331,1.2732
9-Jun,163.9,16.7099,2.1747,12.8427,1.2739
16-Jun,161.4,16.428,2.1392,12.8522,1.2746
23-Jun,160.5,16.3096,2.1249,12.8616,1.2753
30-Jun,163.3,16.5669,2.1513,12.9675,1.2815
7-Jul,161.5,16.3576,2.1393,12.8604,1.2655
14-Jul,165.2,16.7052,2.1862,12.8694,1.2661
21-Jul,164.5,16.6074,2.1748,12.8783,1.2666
28-Jul,167.9,16.9244,2.2183,12.8902,1.2672
4-Aug,175.3,17.1596,2.2729,13.5133,1.3507
11-Aug,175.2,17.1862,2.2773,13.4878,1.3427
18-Aug,175,17.1112,2.2665,13.5054,1.3433
25-Aug,175.3,17.1173,2.2684,13.5965,1.3439
1-Sep,180,17.5525,2.3271,13.6042,1.3445
8-Sep,180.7,17.5969,2.3341,13.612,1.3452
15-Sep,180.3,17.5343,2.3268,13.6198,1.3458
22-Sep,183,17.631,2.3596,13.6275,1.3464
29-Sep,190.4,18.3174,2.4523,13.6353,1.347
6-Oct,191.5,18.4075,2.467,13.6892,1.3465
13-Oct,191,18.3327,2.4582,13.6975,1.3472
20-Oct,190.2,18.2295,2.4455,13.7057,1.3479
27-Oct,186.7,17.8681,2.3982,13.723,1.3486
3-Nov,184,17.5842,2.3612,13.7315,1.3493
10-Nov,185.7,17.614,2.3788,13.85,1.3717
17-Nov,185.8,17.5967,2.3785,13.86,1.3728
24-Nov,185.8,17.5701,2.376,13.8717,1.374
1-Dec,192.7,18.1453,2.4596,13.9198,1.3752
8-Dec,185.9,17.4786,2.37,13.9299,1.3764
15-Dec,185.7,17.4125,2.3656,13.9611,1.3776
22-Dec,191.8,17.9571,2.4388,13.9718,1.3788
29-Dec,194,18.1359,2.4643,13.982,1.38
5-Jan,194,18.1151,2.4628,13.9744,1.3804
12-Jan,189.2,17.5374,2.3779,14.0031,1.3847
19-Jan,189.5,17.5386,2.3792,14.0075,1.3851
26-Jan,186,17.1887,2.3329,14.012,1.3855
2-Feb,184.1,16.9875,2.3068,14.0165,1.3859
9-Feb,177,16.1128,2.2132,14.2016,1.4176
16-Feb,192.3,17.446,2.4,14.2111,1.4166
23-Feb,196.3,17.3209,2.3965,14.0998,1.4198
2-Mar,194.9,17.0155,2.3679,14.1754,1.4206
9-Mar,185.2,16.1397,2.2374,14.1891,1.424
